epoch	test_success_rate	ep_return	test_ep_return	ep_length	test_ep_length	total_timesteps	loss_pi	loss_q	time_elapsed	iteration_time
263	0.1	0.0	0.1	47.454544	51.8	262999	-1.90849	0.081657074	20300.435859	0.056140054
264	0.0	0.0	0.0	45.454544	52.3	263999	-1.8513496	0.07891365	20371.6199689	0.05349743
265	0.0	0.125	0.0	60.6875	90.4	264999	-1.8103874	0.07911668	20455.901814	0.054468114
266	0.0	0.0	0.0	53.526318	80.8	265999	-1.7860469	0.07586342	20537.3908548	0.053123984
267	0.1	0.0	0.1	70.07143	51.7	266999	-1.7772535	0.072727114	20610.6780739	0.054923147
268	0.0	0.083333336	0.0	82.416664	100.0	267999	-1.7892435	0.07487391	20695.7227628	0.0529511
269	0.1	0.0	0.1	99.4	90.1	268999	-1.8155867	0.07766683	20776.7585359	0.054285657
270	0.1	0.16666667	0.1	83.5	90.1	269999	-1.8524122	0.082833864	20858.553139	0.05369618
271	0.1	0.0	0.1	99.8	90.1	270999	-1.9023459	0.08505096	20940.2799759	0.05475756
272	0.0	0.0	0.0	100.0	100.0	271999	-1.9666456	0.08616315	21025.3703859	0.05277691
273	0.0	0.16666667	0.0	83.5	100.0	272999	-2.0353193	0.08798288	21111.950166	0.05481112
274	0.0	0.09090909	0.0	90.818184	100.0	273999	-2.1044903	0.09283055	21195.342458	0.0517961
275	0.1	0.09090909	0.1	90.90909	90.1	274999	-2.194603	0.09777407	21276.0331149	0.053200427
276	0.1	0.0	0.1	99.9	80.8	275999	-2.254129	0.09639181	21352.80425	0.051058173
277	0.0	0.0	0.0	100.0	100.0	276999	-2.2810447	0.0957999	21434.1171041	0.052218255
278	0.1	0.0	0.1	100.0	71.1	277999	-2.2896702	0.09357665	21509.759918	0.052633394
279	0.0	0.0	0.0	91.36364	71.8	278999	-2.2927442	0.089409895	21583.2587519	0.05237728
280	0.2	0.0	0.2	72.71429	61.2	279999	-2.261435	0.090511546	21654.024858	0.05315249
281	0.0	0.14285715	0.0	70.64286	91.3	280999	-2.2218163	0.0892456	21732.8057499	0.051293336
282	0.1	0.14285715	0.1	71.35714	61.9	281999	-2.2163618	0.087442264	21806.483757	0.05501615
283	0.1	0.083333336	0.1	83.166664	90.1	282999	-2.232001	0.085882075	21885.49301	0.051444806
284	0.0	0.0	0.0	83.666664	57.0	283999	-2.231282	0.08196867	21955.9595258	0.053463776
285	0.1	0.14285715	0.1	70.71429	71.1	284999	-2.1964753	0.07759004	22030.6209979	0.052227885
286	0.0	0.0	0.0	91.09091	93.0	285999	-2.1533418	0.07769232	22108.3681901	0.050686553
287	0.2	0.0	0.2	83.75	80.2	286999	-2.1225076	0.077802435	22184.2854331	0.05194037
288	0.0	0.13333334	0.0	67.13333	81.0	287999	-2.1045618	0.07657459	22258.0881999	0.052234303
289	0.0	0.13333334	0.0	66.6	62.0	288999	-2.0705137	0.07190263	22327.2790799	0.050327852
290	0.0	0.0	0.0	91.27273	69.6	289999	-2.045275	0.06916684	22400.49071	0.05180402
291	0.0	0.16666667	0.0	83.333336	100.0	290999	-2.0404193	0.07018977	22480.9005439	0.048842233
292	0.2	0.0	0.2	98.0	70.7	291999	-2.0387568	0.07243984	22552.733418	0.051271897
293	0.0	0.14285715	0.0	72.21429	61.8	292999	-2.0480695	0.076168865	22620.509743	0.049615342
294	0.0	0.0	0.0	90.545456	81.5	293999	-2.0815802	0.07814702	22693.2666168	0.04987477
295	0.0	0.0	0.0	74.35714	90.4	294999	-2.1163256	0.081807725	22770.6520689	0.050945804
296	0.2	0.0	0.2	81.833336	80.2	295999	-2.1436195	0.08409849	22846.0766859	0.0526286
297	0.1	0.083333336	0.1	81.75	52.0	296999	-2.1534932	0.08411061	22913.8218908	0.05147288
298	0.0	0.0	0.0	83.333336	71.5	297999	-2.1507068	0.08124143	22985.602936	0.05002835
299	0.0	0.0	0.0	72.14286	71.4	298999	-2.153309	0.07888264	23058.6978829	0.052576654
300	0.0	0.0625	0.0	63.0	62.0	299999	-2.1639822	0.07879249	23129.708636	0.05292088
301	0.1	0.0	0.1	81.666664	71.1	300999	-2.1786757	0.08112638	23204.749835	0.052112274
302	0.1	0.21428572	0.1	71.78571	33.5	301999	-2.2041664	0.08350302	23268.523629	0.053526063
303	0.0	0.0	0.0	77.07692	81.1	302999	-2.2284575	0.08437549	23344.407799	0.050952002
304	0.0	0.0	0.0	68.13333	61.7	303999	-2.2309449	0.08716206	23417.4567759	0.053846646
305	0.1	0.0	0.1	75.15385	71.5	304999	-2.2210925	0.08645537	23493.63673	0.054756097
306	0.2	0.0	0.2	88.416664	70.8	305999	-2.2093933	0.08468907	23573.9268649	0.05695983
307	0.0	0.083333336	0.0	77.583336	100.0	306999	-2.2107928	0.08328302	23656.115809	0.05158768
308	0.1	0.0	0.1	99.3	90.1	307999	-2.191389	0.08303793	23742.065558	0.05638346
309	0.0	0.0	0.0	100.0	100.0	308999	-2.1561553	0.07875273	23829.6713939	0.052962996
310	0.0	0.0	0.0	100.0	100.0	309999	-2.1115286	0.07864633	23912.5664899	0.051370602
311	0.0	0.0	0.0	100.0	100.0	310999	-2.0515218	0.076206736	23998.5345259	0.053537328
312	0.1	0.0	0.1	100.0	90.1	311999	-2.0001419	0.07365346	24080.3119988	0.05483425
313	0.1	0.1	0.1	100.0	90.1	312999	-1.9744169	0.07042075	24164.9667749	0.053501364
314	0.0	0.0	0.0	100.0	90.8	313999	-1.9628216	0.06799255	24245.778357	0.053790543
315	0.3	0.09090909	0.3	91.0	61.1	314999	-1.924028	0.06622915	24319.1213329	0.053584993
316	0.1	0.09090909	0.1	90.90909	80.7	315999	-1.8968858	0.06445843	24396.733978	0.05076768
317	0.0	0.083333336	0.0	84.333336	100.0	316999	-1.8593237	0.060744986	24483.751215	0.052632328
318	0.0	0.09090909	0.0	89.818184	100.0	317999	-1.8404683	0.059302993	24569.820992	0.052595414
319	0.0	0.0	0.0	92.72727	100.0	318999	-1.8343173	0.05558557	24655.5999649	0.05482097
320	0.0	0.16666667	0.0	81.75	100.0	319999	-1.8350139	0.0527151	24739.074755	0.053173084
321	0.0	0.0	0.0	99.8	100.0	320999	-1.8356658	0.05256925	24826.4566629	0.05384531
322	0.0	0.09090909	0.0	91.0	100.0	321999	-1.8433477	0.05206105	24909.6750679	0.051177107
323	0.0	0.0	0.0	99.9	100.0	322999	-1.8473266	0.049502656	24997.480238	0.053733308
324	0.0	0.09090909	0.0	91.0	100.0	323999	-1.8458693	0.049389075	25081.604738	0.052661728
325	0.1	0.0	0.1	99.9	90.1	324999	-1.8360498	0.0476616	25162.7506039	0.051704146
326	0.0	0.0	0.0	100.0	91.1	325999	-1.8311024	0.048435584	25244.2228589	0.05268768
327	0.0	0.0	0.0	100.0	100.0	326999	-1.8049431	0.049758058	25329.3669169	0.05487043
328	0.1	0.0	0.1	100.0	90.1	327999	-1.781273	0.04957981	25406.6545498	0.0510483
329	0.0	0.09090909	0.0	91.0	100.0	328999	-1.7746753	0.05029716	25485.666045	0.050923377
330	0.1	0.09090909	0.1	90.90909	90.1	329999	-1.7870922	0.053295456	25565.235323	0.051265135
331	0.0	0.0	0.0	99.9	100.0	330999	-1.8220928	0.05600653	25646.4921579	0.05170711
332	0.1	0.0	0.1	100.0	90.1	331999	-1.8742878	0.05856693	25731.5874639	0.056473967
333	0.1	0.18181819	0.1	91.0	87.1	332999	-1.9373232	0.06727099	25816.1490018	0.055996045
334	0.3	0.30769232	0.3	77.07692	70.3	333999	-1.9822068	0.06962354	25896.5772228	0.05588605
335	0.0	0.16666667	0.0	83.25	100.0	334999	-2.032251	0.06797936	25987.981936	0.056052715
336	0.0	0.0	0.0	99.8	100.0	335999	-2.055303	0.06282764	26083.8946719	0.05700337
337	0.0	0.09090909	0.0	91.0	93.8	336999	-2.0620914	0.06313431	26171.8471289	0.05617066
338	0.1	0.09090909	0.1	90.90909	88.7	337999	-2.0535576	0.062276673	26259.19015	0.056833193
339	0.0	0.16666667	0.0	83.416664	90.5	338999	-2.0393486	0.061998893	26347.1215959	0.057761855
340	0.1	0.16666667	0.1	83.333336	90.1	339999	-2.0141454	0.060015704	26432.5032959	0.05760876
341	0.1	0.071428575	0.1	72.21429	90.1	340999	-1.9871092	0.05960003	26520.4939809	0.057650566
342	0.1	0.09090909	0.1	89.818184	90.1	341999	-1.966758	0.062354714	26604.3606029	0.052742086
343	0.0	0.0	0.0	99.9	90.6	342999	-1.9795572	0.06293168	26691.225096	0.05609941
344	0.0	0.09090909	0.0	91.0	100.0	343999	-1.9840982	0.05930383	26778.3539619	0.05519877
345	0.0	0.09090909	0.0	90.90909	90.5	344999	-1.9614924	0.05827308	26859.7608459	0.051590033
346	0.0	0.09090909	0.0	90.90909	100.0	345999	-1.9600301	0.055881076	26942.8679578	0.04997651
347	0.2	0.0	0.2	94.90909	80.2	346999	-1.9584937	0.057992477	27022.040061	0.052449632
348	0.0	0.0	0.0	95.5	100.0	347999	-1.9621084	0.058822215	27111.6633799	0.055841073
349	0.2	0.0	0.2	100.0	80.2	348999	-1.9765232	0.06270072	27188.4404659	0.052267946
350	0.0	0.0	0.0	100.0	100.0	349999	-1.9930487	0.06359736	27277.7457159	0.05520019
351	0.0	0.0	0.0	100.0	100.0	350999	-2.0031767	0.06303824	27364.6504679	0.054363694
352	0.0	0.0	0.0	98.454544	100.0	351999	-2.0146232	0.062279444	27450.2605219	0.05253643
353	0.0	0.16666667	0.0	76.583336	100.0	352999	-2.0154648	0.06195217	27533.7915919	0.053639896
354	0.2	0.0	0.2	99.8	61.3	353999	-2.0422623	0.06107427	27604.0246599	0.051159225
355	0.0	0.055555556	0.0	57.22222	80.9	354999	-2.095275	0.06505467	27684.089026	0.05372923
356	0.0	0.0	0.0	97.0	100.0	355999	-2.1612973	0.06844085	27770.2859859	0.056188583
357	0.1	0.0	0.1	100.0	80.6	356999	-2.1680877	0.066565625	27847.688067	0.05189445
358	0.2	0.15384616	0.2	77.38461	70.6	357999	-2.1519153	0.06567973	27922.211041	0.053273596
359	0.0	0.083333336	0.0	83.25	72.0	358999	-2.1550567	0.06864861	27993.6473899	0.05061855
360	0.0	0.0	0.0	77.15385	91.3	359999	-2.1509955	0.0716407	28078.462621	0.051557664
361	0.1	0.0625	0.1	64.5	42.7	360999	-2.1585653	0.07636647	28148.040606	0.054550126
362	0.0	0.083333336	0.0	80.583336	100.0	361999	-2.1519692	0.08122568	28241.1204391	0.058437943
363	0.0	0.14285715	0.0	71.71429	100.0	362999	-2.128541	0.07337202	28330.2744529	0.05537406
364	0.0	0.0	0.0	98.9	100.0	363999	-2.1189313	0.072379045	28411.753139	0.05142295
365	0.0	0.15384616	0.0	77.38461	90.4	364999	-2.1391225	0.07668833	28494.614404	0.05513031
366	0.2	0.0	0.2	99.4	70.6	365999	-2.1596646	0.07937228	28571.9397728	0.055433594
367	0.2	0.16666667	0.2	83.5	61.2	366999	-2.1657767	0.075741895	28642.907573	0.053850565
368	0.0	0.13333334	0.0	68.066666	90.4	367999	-2.174752	0.07503291	28723.1775899	0.052355208
369	0.0	0.083333336	0.0	81.916664	90.5	368999	-2.1836452	0.07263974	28805.7275469	0.053108368
370	0.0	0.0	0.0	90.72727	82.0	369999	-2.2019072	0.07170249	28887.2676539	0.055207267
371	0.0	0.0	0.0	99.6	90.7	370999	-2.2119648	0.071709424	28967.1664898	0.05207021
372	0.0	0.0	0.0	91.27273	100.0	371999	-2.2230024	0.07170319	29054.2828219	0.053738143
373	0.0	0.0	0.0	99.6	100.0	372999	-2.2274337	0.07497066	29136.914958	0.050128557
374	0.0	0.0	0.0	79.53846	100.0	373999	-2.23691	0.0764721	29222.6297898	0.054522544
375	0.1	0.14285715	0.1	71.92857	71.3	374999	-2.1860535	0.075286545	29298.7263858	0.054414634
376	0.0	0.0	0.0	100.0	100.0	375999	-2.187388	0.07874114	29381.3191741	0.052485604
377	0.0	0.0	0.0	95.9	100.0	376999	-2.1858387	0.0801765	29463.761965	0.05032087
378	0.1	0.0	0.1	100.0	81.0	377999	-2.1952841	0.07517777	29540.115669	0.05061937
379	0.2	0.11764706	0.2	64.64706	80.2	378999	-2.1782575	0.07366879	29618.4715919	0.051855993
380	0.1	0.083333336	0.1	75.583336	80.6	379999	-2.1321795	0.072026275	29697.422049	0.05227019
381	0.0	0.09090909	0.0	90.454544	90.6	380999	-2.0633419	0.07032974	29778.1656959	0.05227091
382	0.0	0.09090909	0.0	90.90909	100.0	381999	-2.0336652	0.072814345	29859.4656689	0.051677443
383	0.0	0.09090909	0.0	90.90909	100.0	382999	-2.0165687	0.07624872	29940.2742629	0.0519787
384	0.0	0.0	0.0	99.9	100.0	383999	-2.046529	0.07976332	30025.778337	0.052688353
385	0.0	0.09090909	0.0	91.0	100.0	384999	-2.0982246	0.08556058	30111.3331969	0.053284768
386	0.0	0.0	0.0	99.9	100.0	385999	-2.1334882	0.08822006	30198.987191	0.05462482
387	0.2	0.0	0.2	100.0	80.2	386999	-2.165122	0.09507083	30277.921056	0.05447216
388	0.1	0.083333336	0.1	83.75	80.9	387999	-2.1948307	0.097497724	30355.0973909	0.05193847
389	0.1	0.0	0.1	99.5	90.1	388999	-2.2337675	0.100871615	30437.9995918	0.053823482
390	0.0	0.0	0.0	84.166664	90.6	389999	-2.241464	0.10235966	30522.4069719	0.054944832
391	0.0	0.09090909	0.0	90.09091	90.5	390999	-2.2634284	0.100518994	30607.5500588	0.05592125
392	0.1	0.07692308	0.1	77.84615	90.1	391999	-2.2529225	0.09760004	30691.066427	0.055714358
393	0.2	0.09090909	0.2	89.818184	80.2	392999	-2.2261825	0.092324704	30771.2702348	0.054873087
394	0.2	0.0	0.2	91.36364	51.7	393999	-2.213512	0.09075861	30840.7090399	0.052541237
395	0.0	0.11764706	0.0	59.941177	71.4	394999	-2.2428725	0.0870503	30918.0925899	0.054408334
396	0.0	0.0	0.0	81.916664	90.4	395999	-2.284959	0.09285524	31003.9231448	0.05554721
397	0.0	0.0	0.0	90.545456	90.5	396999	-2.3434987	0.1019623	31080.4190059	0.05146007
398	0.0	0.0	0.0	83.666664	90.4	397999	-2.3327534	0.094006084	31157.1284189	0.04947866
399	0.0	0.0	0.0	99.2	71.2	398999	-2.2773008	0.08922296	31232.230417	0.054233167
400	0.1	0.0	0.1	68.066666	90.1	399999	-2.2600427	0.08614744	31310.273453	0.052234225
401	0.1	0.0	0.1	97.9	90.1	400999	-2.2421684	0.08327079	31392.315805	0.05351878
402	0.1	0.0	0.1	100.0	90.1	401999	-2.2170649	0.07758457	31473.9212449	0.05217716
403	0.1	0.16666667	0.1	83.5	80.6	402999	-2.1835215	0.078264706	31550.9528229	0.050844416
404	0.1	0.16666667	0.1	83.333336	80.6	403999	-2.1386783	0.07963277	31627.588244	0.051580887
405	0.0	0.0	0.0	99.8	100.0	404999	-2.1383953	0.082475476	31717.3533568	0.055173833
406	0.2	0.0	0.2	100.0	80.2	405999	-2.1342587	0.07859032	31799.102989	0.05619544
407	0.2	0.14285715	0.2	72.71429	70.7	406999	-2.1358254	0.07931739	31874.813025	0.050759684
408	0.1	0.125	0.1	62.75	71.1	407999	-2.1204731	0.080669716	31952.6901069	0.053377315
409	0.0	0.05882353	0.0	59.411766	43.3	408999	-2.0994818	0.082030796	32020.208467	0.053323157
410	0.0	0.071428575	0.0	70.42857	100.0	409999	-2.0826054	0.080806404	32109.686832	0.054385316
411	0.0	0.083333336	0.0	82.25	90.5	410999	-2.0803256	0.085039735	32189.5016999	0.050695144
412	0.0	0.0	0.0	83.75	90.5	411999	-2.0471256	0.08248227	32271.4417689	0.055317793
413	0.0	0.09090909	0.0	90.09091	100.0	412999	-2.016777	0.07886725	32353.2700889	0.051551238
414	0.1	0.0	0.1	99.9	80.6	413999	-2.0025442	0.08227734	32427.949044	0.050178576
415	0.3	0.09090909	0.3	91.0	70.3	414999	-2.0006945	0.08587386	32499.8140218	0.05187876
416	0.1	0.0	0.1	99.9	90.1	415999	-2.011064	0.09095509	32578.026793	0.050933212
417	0.0	0.0	0.0	91.36364	90.4	416999	-2.0419886	0.09346934	32655.035635	0.051647417
418	0.1	0.0	0.1	83.75	80.6	417999	-2.0546525	0.098818876	32727.4142199	0.049001776
419	0.1	0.0	0.1	91.36364	80.6	418999	-2.0756605	0.10320136	32808.4035549	0.05450998
420	0.0	0.15384616	0.0	82.38461	81.0	419999	-2.071787	0.10055743	32886.3657939	0.054245632
421	0.1	0.0	0.1	76.916664	80.5	420999	-2.0787168	0.11111459	32965.354562	0.052358024
422	0.0	0.0	0.0	83.416664	77.6	421999	-2.0917895	0.10079024	33043.909472	0.053575713
423	0.0	0.09090909	0.0	90.09091	100.0	422999	-2.1375067	0.10640738	33129.4899209	0.05524736
424	0.1	0.0	0.1	84.333336	71.2	423999	-2.2004213	0.09944877	33204.987498	0.053584848
425	0.1	0.15384616	0.1	77.69231	80.5	424999	-2.264264	0.10314831	33280.7345378	0.05156743
426	0.1	0.15384616	0.1	75.69231	80.6	425999	-2.3343532	0.10656357	33358.159034	0.05161315
427	0.2	0.09090909	0.2	90.63636	71.0	426999	-2.3831217	0.10629657	33430.213434	0.0512723
428	0.1	0.0	0.1	92.63636	90.1	427999	-2.3781743	0.1117364	33505.4040558	0.050422173
429	0.2	0.14285715	0.2	69.78571	70.7	428999	-2.3286026	0.110216886	33575.3289139	0.050163332
430	0.0	0.083333336	0.0	87.333336	81.0	429999	-2.250626	0.10583008	33649.2428749	0.05124186
431	0.0	0.0	0.0	95.2	94.3	430999	-2.1394765	0.09951802	33724.1211479	0.04825049
432	0.0	0.0	0.0	100.0	90.5	431999	-2.0601618	0.09655835	33797.0754058	0.048746124
433	0.1	0.21428572	0.1	72.5	90.1	432999	-2.027851	0.09228561	33871.595475	0.04929196
434	0.1	0.0	0.1	98.5	80.6	433999	-2.0272593	0.08989833	33942.6053798	0.04936042
435	0.0	0.0	0.0	100.0	100.0	434999	-2.0167253	0.08603364	34019.5899858	0.05020162
436	0.2	0.0	0.2	100.0	80.3	435999	-2.023492	0.08243748	34091.0788739	0.04888854
437	0.1	0.125	0.1	63.875	90.1	436999	-2.006013	0.08190241	34166.3421469	0.04958313
438	0.0	0.09090909	0.0	89.545456	86.5	437999	-1.9781272	0.07855075	34239.6181259	0.048738226
439	0.1	0.07692308	0.1	79.15385	90.1	438999	-1.9563535	0.07930938	34313.3447731	0.049228657
440	0.0	0.07692308	0.0	75.07692	90.5	439999	-1.9218998	0.08514842	34388.045099	0.049593225
441	0.0	0.09090909	0.0	89.90909	100.0	440999	-1.900417	0.08588779	34464.4462969	0.0495994
442	0.0	0.0	0.0	99.9	100.0	441999	-1.8945525	0.08532205	34542.5356469	0.0505693
443	0.1	0.16666667	0.1	83.5	90.1	442999	-1.8788201	0.08548841	34617.4019499	0.050598506
444	0.1	0.2857143	0.1	71.57143	90.1	443999	-1.8702106	0.08678644	34689.9231689	0.048136733
445	0.1	0.0	0.1	99.6	90.1	444999	-1.8613789	0.08836082	34763.7812769	0.048227455
446	0.0	0.09090909	0.0	91.0	100.0	445999	-1.8486073	0.092184894	34842.972131	0.050775275
447	0.1	0.0	0.1	99.9	83.5	446999	-1.8449539	0.09052274	34916.5717371	0.05112172
448	0.0	0.0	0.0	100.0	92.6	447999	-1.8380334	0.09240749	34990.7568009	0.04891764
449	0.1	0.09090909	0.1	91.0	90.7	448999	-1.8453878	0.091025814	35065.0177009	0.047687188
450	0.0	0.16666667	0.0	83.416664	100.0	449999	-1.8305073	0.09174249	35141.848789	0.049051743
451	0.0	0.0	0.0	90.818184	90.5	450999	-1.8203052	0.08764386	35213.9922879	0.047927972
452	0.1	0.0	0.1	91.27273	90.1	451999	-1.816793	0.0904358	35288.288975	0.048546765
453	0.0	0.0	0.0	83.833336	66.1	452999	-1.8204801	0.0912034	35355.004293	0.048926152
454	0.0	0.09090909	0.0	90.09091	90.4	453999	-1.810437	0.097130224	35428.978375	0.04991571
455	0.1	0.0	0.1	91.27273	95.6	454999	-1.7921436	0.095289305	35501.823179	0.047934875
456	0.1	0.083333336	0.1	83.416664	90.1	455999	-1.7613982	0.09297377	35572.6417339	0.048000917
457	0.0	0.09090909	0.0	90.36364	90.9	456999	-1.7387297	0.09244315	35644.996341	0.04797008
458	0.0	0.083333336	0.0	85.0	100.0	457999	-1.7355964	0.09184358	35721.133002	0.04982973
459	0.2	0.0	0.2	71.14286	51.5	458999	-1.7614077	0.0889615	35783.8852289	0.048069734
460	0.0	0.125	0.0	63.0	71.3	459999	-1.8000497	0.09255135	35854.6772039	0.051405158
461	0.0	0.0	0.0	66.666664	90.5	460999	-1.8212215	0.09435275	35927.9661338	0.047937084
462	0.1	0.0	0.1	82.0	80.5	461999	-1.8430426	0.095632486	35998.5731781	0.04913906
463	0.0	0.0	0.0	83.25	80.9	462999	-1.870038	0.09778182	36069.6953149	0.048736
464	0.0	0.16666667	0.0	82.833336	100.0	463999	-1.9273242	0.10020509	36147.39219	0.049839538
465	0.0	0.09090909	0.0	90.818184	100.0	464999	-2.029783	0.104224935	36222.2971458	0.048486054
466	0.0	0.0	0.0	78.0	90.5	465999	-2.0971735	0.108703494	36295.122997	0.04872576
467	0.0	0.06666667	0.0	66.933334	90.5	466999	-2.1322896	0.117089696	36367.302974	0.048561044
468	0.0	0.23529412	0.0	58.82353	100.0	467999	-2.1954863	0.11934972	36442.37045	0.049149904
469	0.1	0.07692308	0.1	76.23077	71.4	468999	-2.2449512	0.12976497	36510.4250059	0.047921486
470	0.0	0.083333336	0.0	83.416664	90.5	469999	-2.2589855	0.13085346	36585.6306338	0.04914385
471	0.2	0.13333334	0.2	67.13333	61.6	470999	-2.2941668	0.13385943	36653.40079	0.04924586
472	0.1	0.0	0.1	90.083336	71.1	471999	-2.3251278	0.13184714	36724.012579	0.05039181
473	0.0	0.09090909	0.0	90.545456	81.0	472999	-2.3220537	0.13625866	36798.500298	0.05152559
474	0.1	0.07692308	0.1	70.46154	80.6	473999	-2.3320282	0.13530935	36872.9744399	0.050395906
475	0.1	0.0	0.1	90.36364	71.1	474999	-2.3560817	0.13292664	36942.946054	0.04973783
476	0.1	0.15384616	0.1	77.07692	90.1	475999	-2.3944013	0.13637964	37019.4955459	0.049591705
477	0.1	0.0	0.1	99.3	90.1	476999	-2.4489708	0.14020142	37092.804193	0.048419535
478	0.1	0.0	0.1	100.0	90.1	477999	-2.4878511	0.14683245	37167.531193	0.05008567
479	0.2	0.0	0.2	100.0	80.2	478999	-2.5163293	0.1517536	37240.303725	0.05081482
480	0.1	0.23076923	0.1	77.15385	90.1	479999	-2.5042825	0.15290369	37315.177058	0.050165195
481	0.1	0.0	0.1	99.7	90.1	480999	-2.5071504	0.15334468	37393.337939	0.051459894
482	0.0	0.09090909	0.0	91.0	100.0	481999	-2.5592434	0.16641593	37474.377651	0.049515642
483	0.0	0.0	0.0	99.9	100.0	482999	-2.678381	0.21488187	37554.945472	0.049813535
484	0.1	0.0	0.1	100.0	90.1	483999	-2.8164854	0.23787951	37630.7460449	0.050218277
485	0.2	0.09090909	0.2	91.0	80.2	484999	-2.8369596	0.20818841	37707.6564178	0.05233372
486	0.0	0.0	0.0	99.9	100.0	485999	-2.7412865	0.19907123	37787.9149599	0.05237618
487	0.0	0.09090909	0.0	91.0	90.8	486999	-2.5878272	0.18996713	37863.9847059	0.050271437
488	0.0	0.09090909	0.0	90.90909	100.0	487999	-2.4301069	0.17561242	37944.676775	0.049879264
489	0.0	0.0	0.0	99.9	96.6	488999	-2.323011	0.16563837	38020.372097	0.049703993
490	0.0	0.0	0.0	100.0	100.0	489999	-2.2210765	0.16322641	38099.823163	0.051578857
491	0.0	0.0	0.0	100.0	100.0	490999	-2.2204747	0.16622122	38176.200233	0.049925186
492	0.0	0.09090909	0.0	91.0	100.0	491999	-2.2272074	0.1739334	38257.0928819	0.051333595
493	0.1	0.0	0.1	91.454544	80.9	492999	-2.2309318	0.1719162	38331.6549258	0.051482428
494	0.2	0.055555556	0.2	57.27778	61.2	493999	-2.2043607	0.16108426	38401.509855	0.053488955
495	0.0	0.0625	0.0	62.125	71.5	494999	-2.1889224	0.16138506	38473.0083039	0.050973594
496	0.0	0.05882353	0.0	58.764706	81.0	495999	-2.1827662	0.16558902	38546.7551019	0.051945675
497	0.2	0.0	0.2	53.42105	61.3	496999	-2.208252	0.17286967	38618.066853	0.05348854
498	0.0	0.0	0.0	80.333336	81.0	497999	-2.2656462	0.16840011	38692.3400939	0.05170103
499	0.0	0.06666667	0.0	67.4	62.0	498999	-2.2743106	0.16676368	38759.5878959	0.04849812
500	0.0	0.125	0.0	62.8125	66.6	499999	-2.2733374	0.17147087	38829.1736109	0.04940757
501	0.1	0.06666667	0.1	69.2	76.9	500999	-2.2615108	0.172888	38907.7182	0.054271422
502	0.1	0.083333336	0.1	78.5	90.1	501999	-2.264838	0.17012706	38990.9195399	0.05454871
503	0.2	0.1	0.2	99.4	71.5	502999	-2.220876	0.16560172	39065.7809711	0.052262697
504	0.1	0.0	0.1	84.583336	81.5	503999	-2.173812	0.15930222	39146.5466719	0.05410994
505	0.0	0.07692308	0.0	78.84615	90.6	504999	-2.1543941	0.16024427	39228.2311819	0.05422252
506	0.0	0.1764706	0.0	59.17647	100.0	505999	-2.1377597	0.16818774	39319.411294	0.058381617
507	0.0	0.0	0.0	95.4	90.9	506999	-2.125445	0.16388665	39405.551856	0.054288458
508	0.0	0.083333336	0.0	84.5	100.0	507999	-2.10647	0.15781075	39495.0203729	0.05620146
509	0.1	0.16666667	0.1	82.333336	80.7	508999	-2.0725312	0.15212859	39574.91729	0.053272273
510	0.1	0.0	0.1	91.36364	80.6	509999	-2.071083	0.15876983	39657.9487519	0.056498203
511	0.1	0.0	0.1	72.71429	80.9	510999	-2.0588098	0.15643185	39737.19631	0.053194627
512	0.0	0.0	0.0	89.0	100.0	511999	-2.078436	0.16254449	39828.9897459	0.0563071
513	0.1	0.0	0.1	78.53846	71.1	512999	-2.1308072	0.15791757	39909.550133	0.056095064
514	0.0	0.23076923	0.0	75.23077	90.4	513999	-2.2337604	0.17234534	39993.387934	0.052643653
515	0.0	0.083333336	0.0	83.5	52.6	514999	-2.3065753	0.17657232	40068.8997998	0.058548667
516	0.1	0.0	0.1	77.61539	74.5	515999	-2.303027	0.17016488	40149.4987509	0.056219004
517	0.0	0.071428575	0.0	71.64286	81.1	516999	-2.2602103	0.16787174	40230.4172258	0.055423763
518	0.0	0.0	0.0	76.76923	100.0	517999	-2.1922076	0.16830575	40313.0948129	0.05068778
519	0.2	0.21428572	0.2	72.71429	80.2	518999	-2.1770244	0.1677007	40385.9474239	0.049993195
520	0.0	0.0	0.0	83.75	91.6	519999	-2.1515872	0.16222277	40468.9671919	0.054182153
521	0.0	0.0	0.0	81.0	100.0	520999	-2.1274257	0.1634773	40552.51808	0.050730027
522	0.0	0.09090909	0.0	90.09091	100.0	521999	-2.1266115	0.16673654	40639.690423	0.05604302
523	0.0	0.07692308	0.0	78.76923	100.0	522999	-2.151804	0.16411938	40724.786931	0.05393865
524	0.0	0.0	0.0	97.5	100.0	523999	-2.1421666	0.1675754	40814.5277588	0.054933794
525	0.1	0.083333336	0.1	83.833336	90.1	524999	-2.1633794	0.16603902	40896.759721	0.053038854
526	0.0	0.125	0.0	68.125	71.4	525999	-2.2048936	0.17570254	40973.9595339	0.053359773
527	0.0	0.071428575	0.0	68.85714	100.0	526999	-2.2321103	0.19268219	41055.0361099	0.052748665
528	0.0	0.0	0.0	78.92308	81.0	527999	-2.2656875	0.19268572	41133.847003	0.05411631
529	0.0	0.05	0.0	48.2	52.5	528999	-2.308892	0.19765674	41199.354265	0.050095785
530	0.2	0.06666667	0.2	64.73333	52.7	529999	-2.3121307	0.18605839	41264.9363389	0.049939703
