epoch	test_success_rate	ep_return	test_ep_return	ep_length	test_ep_length	total_timesteps	loss_pi	loss_q	time_elapsed	iteration_time
243	0.3	-0.091764696	-0.507	56.82353	11.7	242999	-0.14638174	0.019235956	16976.6054001	0.04775659
244	0.4	-0.8080769	-0.22499998	39.46154	33.2	243999	-0.14672089	0.01990581	17037.4873271	0.050138958
245	0.5	-0.42210528	-0.05999999	53.36842	36.7	244999	-0.17272143	0.019129483	17099.391145	0.05091017
246	0.5	-0.021666652	-0.017999982	40.375	52.3	245999	-0.19110657	0.020177871	17165.179121	0.049609218
247	0.4	0.022608705	-0.269	41.913044	67.3	246999	-0.20154548	0.019890001	17235.868526	0.04960649
248	0.6	-0.338	0.11500001	42.44	29.3	247999	-0.20293088	0.019910801	17294.5458372	0.04916264
249	0.4	-0.34076917	-0.32599998	38.73077	23.5	248999	-0.19652563	0.020119336	17352.3419211	0.050499864
250	0.6	-0.0833333	-0.051999986	35.037037	26.2	249999	-0.19051395	0.02136582	17411.251673	0.050401323
251	0.8	-0.26649994	0.5660001	52.3	24.2	250999	-0.19207443	0.021065662	17468.950171	0.049928773
252	0.6	0.03318183	0.17600003	42.772728	43.0	251999	-0.19597219	0.02178741	17533.376019	0.050672065
253	0.6	0.2214286	0.17500001	35.714287	43.1	252999	-0.19638059	0.021804018	17596.5277841	0.05064117
254	0.2	-0.47375	-0.60599995	66.5625	80.8	253999	-0.18392056	0.02066632	17671.484848	0.048213203
255	0.6	-0.20249999	0.123	58.125	48.3	254999	-0.1755236	0.020268567	17738.5115201	0.051096108
256	0.5	-0.42588234	-0.050999988	60.64706	55.6	255999	-0.17224933	0.020656949	17810.2623181	0.052545562
257	0.4	0.026315803	-0.21699998	50.63158	62.1	256999	-0.17521141	0.02039718	17885.002383	0.052874625
258	0.3	-0.15999994	-0.41399994	48.409092	61.8	257999	-0.175547	0.021312844	17959.0789561	0.05251539
259	0.3	0.037777796	-0.44000006	52.444443	64.4	258999	-0.18628818	0.021425646	18036.6097651	0.05396454
260	0.7	-0.37473685	0.36700004	53.842106	34.0	259999	-0.1860682	0.02065668	18103.5301871	0.0548711
261	0.7	-0.5566666	0.303	69.4	40.4	260999	-0.19089817	0.022096047	18169.8035331	0.052917678
262	0.4	-0.5233333	-0.31899998	77.583336	72.3	261999	-0.20587634	0.0226937	18243.6173351	0.050688732
263	0.3	-0.30409086	-0.431	24.431818	4.1	262999	-0.2247874	0.023463245	18296.339179	0.05112382
264	0.1	-0.25185183	-0.80799997	37.0	81.0	263999	-0.22656712	0.021121616	18367.5931439	0.04869826
265	0.3	0.10555558	-0.476	34.62963	77.9	264999	-0.21332058	0.019679982	18437.5652289	0.048324097
266	0.7	-0.09956521	0.249	45.434784	35.9	265999	-0.2047024	0.019937506	18496.0285041	0.047783624
267	0.6	0.04000002	-0.11499999	42.625	32.5	266999	-0.19530913	0.021410583	18553.6140749	0.047811043
268	0.8	-0.024166664	0.264	40.791668	44.5	267999	-0.18817383	0.021195605	18616.229353	0.04896859
269	0.6	-0.333125	0.095	58.9375	51.1	268999	-0.18019901	0.020773659	18681.629195	0.04996998
270	0.6	0.11434785	0.120000005	45.739132	48.6	269999	-0.1815215	0.020236721	18747.9303951	0.050617754
271	0.4	-0.40142855	-0.21199998	69.0	61.6	270999	-0.17943996	0.01910498	18820.2363482	0.051887188
272	0.3	0.05400002	-0.409	50.15	71.2	271999	-0.18203464	0.019680401	18896.1688271	0.052353065
273	0.3	-0.1652941	-0.409	58.117645	71.2	272999	-0.18143655	0.018974785	18971.5752912	0.05315651
274	0.4	-0.79636365	-0.21499999	88.818184	61.9	273999	-0.1818358	0.01936712	19041.7002351	0.050229974
275	0.4	-0.08619047	-0.35200006	52.0	26.1	274999	-0.1816525	0.019970885	19102.281395	0.051756974
276	0.9	0.21525002	0.54499996	24.325	36.4	275999	-0.18804379	0.021817874	19167.3974321	0.05272025
277	0.1	0.017647056	-0.803	57.64706	90.4	276999	-0.20244697	0.022540674	19248.590898	0.049613412
278	0.4	-0.65833336	-0.259	82.666664	26.7	277999	-0.23153727	0.023998763	19310.338171	0.05245028
279	1.0	-0.03343749	0.65800005	32.25	35.2	278999	-0.26652598	0.024806518	19373.866447	0.05285231
280	0.9	0.18035711	0.46400005	36.42857	44.5	279999	-0.3008297	0.023891147	19438.5196559	0.050654817
281	0.5	0.054166675	-0.109000005	41.208332	61.4	280999	-0.32272163	0.024197979	19509.6439271	0.051346496
282	0.3	-0.31466663	-0.40999994	65.13333	71.3	281999	-0.30914545	0.024129942	19582.837795	0.050905347
283	0.5	-0.21458332	-0.014999986	42.916668	52.0	282999	-0.2789293	0.023755128	19650.843152	0.051370718
284	0.1	-0.109999985	-0.812	55.88889	61.6	283999	-0.2582204	0.023386525	19721.9078841	0.051698104
285	0.4	-0.17380951	-0.433	46.52381	34.2	284999	-0.24667288	0.02363129	19785.1883771	0.05133918
286	0.4	0.04210528	-0.3	49.05263	70.4	285999	-0.23721825	0.022396576	19860.9163721	0.051509757
287	0.3	-0.2905	-0.41	54.6	71.3	286999	-0.22922449	0.020912057	19935.3055131	0.050608438
288	0.4	-0.19399998	-0.29599994	50.0	60.1	287999	-0.20922616	0.02035128	20004.9906189	0.049556687
289	0.6	0.05960001	0.04499998	38.72	36.3	288999	-0.18868186	0.021786315	20068.8496261	0.05195105
290	0.3	-0.3642105	-0.514	52.789474	12.4	289999	-0.17378725	0.021980675	20124.5150762	0.051256225
291	0.5	-0.34470585	-0.047999997	58.47059	45.4	290999	-0.15669714	0.020581257	20191.1455641	0.05160096
292	0.4	0.22800003	-0.21199998	37.88	61.6	291999	-0.14901432	0.021563213	20263.2744629	0.051745124
293	0.5	-0.10157892	-0.17499998	52.789474	68.0	292999	-0.1471183	0.022356398	20336.1693151	0.05185679
294	0.3	-0.25076923	-0.44900003	79.46154	75.2	293999	-0.16691618	0.021883087	20412.5919421	0.049962167
295	0.4	-0.5315384	-0.24000001	76.46154	64.4	294999	-0.16478308	0.019848026	20487.2260962	0.05388512
296	0.2	-0.33	-0.617	66.666664	81.9	295999	-0.14757577	0.018492088	20573.5685041	0.055747885
297	0.4	-0.52384615	-0.24099998	75.69231	64.5	296999	-0.12912606	0.019682096	20651.9952722	0.055517603
298	0.8	0.096551724	0.37200004	35.96552	33.7	297999	-0.11107957	0.019803997	20716.718555	0.053600147
299	0.5	-0.14380953	-0.055999994	48.333332	56.1	298999	-0.09688093	0.01986175	20786.7905769	0.052569542
300	0.6	-0.074	-0.008999991	48.0	31.8	299999	-0.100266196	0.020703757	20850.1385691	0.05233953
301	0.3	-0.14764707	-0.66999996	56.47059	67.6	300999	-0.11058973	0.020076787	20921.48351	0.050884075
302	0.1	-0.058999978	-0.84400004	51.55	94.5	301999	-0.12131941	0.019918708	21000.153657	0.050383255
303	0.6	-0.4661538	0.06600001	77.69231	54.0	302999	-0.14389329	0.021823166	21066.0991461	0.049185224
304	0.4	-0.40642858	-0.21299998	69.5	61.7	303999	-0.17038484	0.020759774	21136.4188712	0.050931405
305	0.4	-0.17789473	-0.21199998	55.105263	61.6	304999	-0.18996805	0.019993622	21212.04792	0.053225283
306	0.5	0.1018182	-0.014999986	44.909092	52.0	305999	-0.19787076	0.018740337	21282.1535921	0.05107913
307	0.3	-0.24399999	-0.409	64.8	71.2	306999	-0.19396196	0.018633777	21360.4427481	0.053382605
308	0.4	-0.17588234	-0.21700001	59.17647	62.1	307999	-0.1860834	0.018715495	21432.3895571	0.053408053
309	0.5	-0.4392857	-0.014999986	72.78571	52.0	308999	-0.173003	0.018655494	21502.1782591	0.05184037
310	0.7	0.04476192	0.379	48.42857	32.8	309999	-0.15592176	0.018291503	21565.85817	0.0525655
311	0.7	0.41935486	0.18800001	33.0	32.1	310999	-0.1364693	0.019082615	21627.766047	0.05110507
312	0.8	0.21733335	0.42800003	32.4	38.0	311999	-0.13180201	0.019597502	21691.312392	0.050198488
313	0.3	-0.0019230957	-0.45499998	39.346153	46.1	312999	-0.13323255	0.019978428	21759.5641451	0.053487156
314	0.4	0.015454552	-0.21599999	44.545456	62.0	313999	-0.14447403	0.021065915	21833.5344701	0.051768348
315	0.5	-0.19941175	-0.022999978	55.705883	52.8	314999	-0.16617948	0.02319121	21906.55213	0.053859916
316	0.4	0.004000002	-0.21399999	50.2	61.8	315999	-0.19698076	0.024134673	21977.5683742	0.051535074
317	0.3	-0.10055556	-0.41800004	55.055557	62.2	316999	-0.24780145	0.025876673	22046.8992021	0.050270785
318	0.4	0.03739132	-0.21199998	44.739132	61.6	317999	-0.3114106	0.026786039	22120.724386	0.052018426
319	0.3	-0.62703705	-0.41099995	37.48148	71.4	318999	-0.38417423	0.027821302	22200.8003621	0.05389655
320	0.4	-0.59999996	-0.21199998	67.0	61.6	319999	-0.44443077	0.027912281	22273.249651	0.052559625
321	0.4	-0.4107143	-0.25	69.92857	65.4	320999	-0.49473247	0.028147614	22347.3099461	0.051583946
322	0.2	-0.2388889	-0.609	57.666668	81.1	321999	-0.5234877	0.029742885	22427.2817781	0.053670563
323	0.4	-0.38937497	-0.21799998	64.3125	62.2	322999	-0.557129	0.030691661	22500.2464831	0.052121934
324	0.5	-0.4407143	-0.031999998	65.85714	53.7	323999	-0.59918517	0.029039737	22570.0583041	0.051989716
325	0.1	-0.05739129	-0.803	45.52174	90.4	324999	-0.63341665	0.029142288	22652.4398789	0.052568432
326	0.2	-0.08777776	-0.60599995	53.666668	80.8	325999	-0.6869269	0.031461865	22727.2698882	0.05074571
327	0.1	-0.35125	-0.824	60.625	23.2	326999	-0.7640798	0.031764846	22784.732775	0.050665043
328	0.1	-0.23954543	-0.824	47.272728	23.2	327999	-0.81145376	0.029741347	22842.722995	0.050172076
329	0.1	-0.76214284	-0.80200005	69.42857	90.3	328999	-0.81299216	0.026820503	22929.1084111	0.05397937
330	0.1	-0.71642864	-0.844	71.92857	94.5	329999	-0.7867333	0.024162665	23008.3780911	0.051265765
331	0.1	-0.6118182	-0.827	88.90909	92.8	330999	-0.72555894	0.022851033	23088.383208	0.05037612
332	0.0	-0.47615385	-1.0	78.69231	100.0	331999	-0.6433283	0.02190621	23175.559669	0.052130852
333	0.3	-0.97700006	-0.55700004	97.7	86.0	332999	-0.57630527	0.020818645	23256.079783	0.051818904
334	0.0	-0.75636363	-1.0	94.0	100.0	333999	-0.52312607	0.01876839	23342.5866652	0.051686373
335	0.0	-0.9925	-1.0	82.75	100.0	334999	-0.4830094	0.017987793	23429.04129	0.052300796
336	0.1	-0.62153846	-0.81000006	77.84615	91.1	335999	-0.4461035	0.017675698	23509.409842	0.052112196
337	0.0	-0.8869231	-1.0	81.23077	100.0	336999	-0.3961244	0.017768051	23594.04441	0.05186333
338	0.6	-0.65562505	-0.146	59.75	35.6	337999	-0.33985192	0.017332664	23657.1518991	0.05056459
339	0.3	-0.5052174	-0.425	42.608696	13.4	338999	-0.2752198	0.01791604	23714.511672	0.05269705
340	0.4	-0.25936168	-0.45700008	22.531916	66.3	339999	-0.2304003	0.01825788	23789.4168231	0.052152466
341	0.6	0.0077777836	0.17400002	36.925926	43.2	340999	-0.20309076	0.0186692	23855.432888	0.052028794
342	0.3	-0.2728	-0.41099995	39.88	71.4	341999	-0.1786761	0.018685421	23926.7216341	0.050577447
343	0.2	-0.25888884	-0.62999994	15.68254	4.0	342999	-0.17869891	0.018099643	23979.0898449	0.050722197
344	0.8	-0.5771429	0.571	27.057142	13.8	343999	-0.18104422	0.018806992	24033.780884	0.049833
345	0.4	-0.108181804	-0.21199998	47.727272	61.6	344999	-0.16566229	0.019121937	24102.6241109	0.049960595
346	0.1	-0.039199993	-0.803	40.52	90.4	345999	-0.14828433	0.018200666	24180.9658852	0.049388293
347	0.6	-0.2733333	0.16600004	35.48148	4.4	346999	-0.1237756	0.01859669	24233.4168382	0.050662786
348	0.7	0.23914288	0.293	28.314285	31.5	347999	-0.102626525	0.018877903	24294.931211	0.051266897
349	0.6	0.025714291	0.11500003	20.836735	19.4	348999	-0.08912178	0.020726966	24354.15062	0.05276682
350	0.5	-0.11272726	-0.176	23.568182	28.5	349999	-0.07942702	0.020066643	24416.491636	0.052693162
351	0.3	0.011666661	-0.70299995	32.966667	31.3	350999	-0.08519312	0.022942033	24479.5679212	0.05264403
352	0.2	-0.13714285	-0.608	47.666668	81.0	351999	-0.09431971	0.022134574	24555.122699	0.05127175
353	0.6	-0.009999981	0.17000003	37.68	33.7	352999	-0.10589071	0.02109849	24615.0929291	0.049420446
354	0.3	0.1057576	-0.41	32.575756	71.3	353999	-0.11659242	0.02093849	24692.4081051	0.051084157
355	0.5	-0.29968747	-0.022999983	30.71875	52.8	354999	-0.1270186	0.020820003	24765.6893671	0.052955847
356	0.5	-0.1923077	-0.04699998	39.192307	55.2	355999	-0.12642658	0.02141485	24835.9598901	0.052045282
357	0.7	0.11727274	0.374	28.484848	33.3	356999	-0.12242181	0.02101457	24897.5577781	0.0503917
358	0.4	-0.5378571	-0.304	75.57143	70.8	357999	-0.12486556	0.021884263	24972.093935	0.051371526
359	0.3	0.08680001	-0.40999994	39.96	71.3	358999	-0.12501214	0.020948468	25048.5704491	0.05075547
360	0.5	-0.27058822	-0.016999984	57.0	52.2	359999	-0.120211616	0.02035223	25116.009295	0.051614262
361	0.7	0.043684233	0.35500002	54.105263	35.2	360999	-0.11783908	0.021049306	25176.7225211	0.04988591
362	0.4	0.07800001	-0.21199998	47.75	61.6	361999	-0.13049714	0.021999614	25246.2932651	0.0503444
363	0.8	-0.18470585	0.51500005	60.058823	29.3	362999	-0.14891452	0.021899857	25305.3653541	0.049359053
364	0.5	0.35962963	-0.18399999	35.185184	59.0	363999	-0.16047314	0.022265416	25375.3689661	0.051856797
365	0.4	0.12535717	-0.22999999	38.17857	53.5	364999	-0.16909637	0.021122046	25443.308358	0.051301602
366	0.5	0.003076918	-0.25499997	38.846153	36.4	365999	-0.17743488	0.021263849	25506.434319	0.05142286
367	0.4	0.06272728	-0.22099999	44.409092	62.5	366999	-0.18676978	0.021109458	25580.1277452	0.052170925
368	0.8	-0.10052631	0.528	52.68421	18.1	367999	-0.19133969	0.02152076	25636.5631959	0.05064637
369	0.4	0.27576926	-0.24699998	38.53846	65.1	368999	-0.18931732	0.020864654	25707.6096041	0.049924944
370	0.6	0.25375003	0.15100001	41.958332	25.7	369999	-0.19006048	0.022174008	25767.4033291	0.05105426
371	0.6	0.114074096	0.13500004	37.444443	27.3	370999	-0.1979173	0.022921387	25829.1870461	0.051928405
372	0.5	0.39861116	-0.03499999	27.583334	44.1	371999	-0.21064389	0.022539154	25897.1989081	0.05317731
373	0.5	0.22593752	-0.09200001	31.25	10.2	372999	-0.22637694	0.02297396	25955.5575781	0.054177698
374	0.3	-0.21266666	-0.41	61.666668	71.3	373999	-0.23722926	0.021936223	26035.6609571	0.05407971
375	0.6	0.17857143	0.148	36.392857	45.8	374999	-0.23653238	0.019973472	26106.567946	0.054486495
376	0.2	0.12038464	-0.60599995	38.615383	80.8	375999	-0.21245502	0.02012332	26195.1162469	0.05608572
377	0.5	0.14909092	-0.014999986	44.772728	52.0	376999	-0.17860383	0.020146625	26272.153419	0.05736908
378	0.5	-0.0645	-0.038999997	52.0	54.4	377999	-0.1461301	0.020790989	26343.29141	0.053420115
379	0.6	0.11954547	0.16600001	43.227272	34.1	378999	-0.13275068	0.021617496	26402.546787	0.048809074
380	0.6	0.18586205	0.15500002	37.344826	45.1	379999	-0.1337662	0.0219408	26468.413975	0.05213851
381	0.6	0.08920002	0.10400002	39.72	50.2	380999	-0.13014373	0.021443816	26532.3170581	0.048971947
382	0.3	0.018947376	-0.41	51.263157	71.3	381999	-0.13441025	0.021456253	26600.898391	0.04764948
383	0.5	-0.394	-0.07699998	66.6	48.3	382999	-0.14304875	0.022386337	26664.0898101	0.048505224
384	0.7	-0.340909	0.183	44.0	32.6	383999	-0.14545852	0.021310367	26722.753685	0.048734546
385	0.2	-0.056521736	-0.70500004	45.434784	61.0	384999	-0.14162973	0.019920906	26789.4567649	0.04891046
386	0.6	-0.296875	0.16000001	61.375	44.6	385999	-0.14182745	0.020580688	26853.045315	0.049307257
387	0.6	-0.09823529	0.16300002	57.35294	44.3	386999	-0.14080435	0.019724635	26916.146482	0.048999086
388	0.7	-0.29333332	0.24199998	57.61111	36.6	387999	-0.13470948	0.020969918	26976.4720941	0.04928274
389	0.5	-0.007499993	-0.016999995	51.35	52.2	388999	-0.12728266	0.021513382	27040.6085501	0.047649153
390	0.6	-0.334375	0.12400003	58.8125	38.3	389999	-0.11995264	0.021132834	27105.1260021	0.05146495
391	0.7	-0.3495833	0.17100002	44.041668	33.8	390999	-0.1158343	0.02104601	27168.0525191	0.051565416
392	0.6	0.0926087	0.09000002	43.695652	51.6	391999	-0.11590272	0.022046609	27234.4102662	0.050571315
393	0.4	-0.146	-0.43900004	61.733334	64.5	392999	-0.11923178	0.021502381	27304.6530931	0.05002848
394	0.5	0.18619052	-0.06599999	48.714287	57.1	393999	-0.11878557	0.02009779	27369.842526	0.04850942
395	0.8	0.1876	0.572	41.92	23.6	394999	-0.113598436	0.020233301	27426.5580041	0.04916743
396	0.4	-0.41599998	-0.31199998	62.066666	41.9	395999	-0.10648704	0.020269034	27489.407048	0.049963746
397	0.5	-0.56333333	-0.036999978	57.0	14.6	396999	-0.09999966	0.019949006	27542.3592811	0.048433777
398	0.3	0.06423077	-0.64399993	36.692307	45.2	397999	-0.09115923	0.020440396	27604.1155181	0.048407774
399	0.6	0.09333334	0.10200001	41.5	40.5	398999	-0.08279024	0.020626195	27665.2234221	0.04939038
400	0.4	0.24375	-0.24700001	32.6875	55.2	399999	-0.0797945	0.020848503	27730.8527751	0.049343515
401	0.5	0.06407409	-0.049999982	38.703705	55.5	400999	-0.078493625	0.021184692	27795.7444789	0.048372697
402	0.4	0.005909096	-0.32500002	45.409092	63.0	401999	-0.06696528	0.020951187	27862.3659031	0.048064668
403	0.7	0.1465	0.21799998	46.05	29.1	402999	-0.062087953	0.021444554	27919.1406941	0.048066758
404	0.9	0.11192309	0.75200003	39.53846	15.7	403999	-0.058807768	0.022022724	27973.963521	0.04923739
405	0.4	-0.11114284	-0.23599997	29.114286	4.6	404999	-0.06651332	0.023243323	28027.0047891	0.051260613
406	0.4	-0.30304345	-0.409	44.086956	51.6	405999	-0.07564201	0.023343978	28094.892175	0.051438842
407	0.4	-0.43449998	-0.28500003	49.1	29.3	406999	-0.0815938	0.023457894	28154.087316	0.050639544
408	0.4	-0.13783783	-0.239	28.135136	4.9	407999	-0.0949455	0.023108447	28204.5579071	0.0485831
409	0.3	-0.4533333	-0.409	37.666668	71.2	408999	-0.12634484	0.024631178	28276.644038	0.04883293
410	0.2	-0.06888887	-0.63	57.38889	83.2	409999	-0.19139975	0.023992434	28356.1745942	0.05210862
411	0.3	0.12652175	-0.409	44.434784	71.2	410999	-0.25543168	0.021180613	28431.8967881	0.051816553
412	0.5	-0.34399992	-0.07899998	68.066666	8.9	411999	-0.2910672	0.02126364	28489.157546	0.053875383
413	0.3	-0.23214284	-0.49399996	24.071428	10.4	412999	-0.2854292	0.0222199	28547.7225471	0.0547794
414	0.3	-0.051199988	-0.42699996	20.06	63.1	413999	-0.26044306	0.022251729	28622.718658	0.052910376
415	0.6	-0.24499996	0.07799999	41.833332	23.1	414999	-0.22604707	0.020641977	28682.9339771	0.051612556
416	0.8	-0.14199997	0.40200004	38.92	20.8	415999	-0.19567515	0.020230647	28740.091851	0.05014565
417	0.6	0.254375	0.17600003	31.625	43.0	416999	-0.16877723	0.020976907	28806.270201	0.05322355
418	0.4	0.32037035	-0.226	35.296295	63.0	417999	-0.15186967	0.020915296	28874.3057899	0.04957376
419	0.3	0.3566667	-0.409	24.738094	71.2	418999	-0.14370014	0.021315908	28946.14239	0.050502542
420	0.7	-0.0935294	0.19500001	56.882355	51.2	419999	-0.14043485	0.02068817	29012.694746	0.050412364
421	0.5	-0.27499998	-0.054999996	55.77778	46.1	420999	-0.13435121	0.020808522	29078.783911	0.050641805
422	0.5	0.28161296	-0.27000004	33.870968	28.0	421999	-0.1306004	0.020693012	29140.192246	0.0520839
423	0.5	0.16230771	-0.024	38.307693	52.9	422999	-0.12656096	0.020738471	29208.2545521	0.05062577
424	0.7	0.32962966	0.371	34.37037	33.6	423999	-0.11758191	0.021459958	29270.170959	0.050760794
425	0.4	-0.1970588	-0.24299999	61.294117	44.9	424999	-0.11390182	0.02218845	29333.527632	0.049660295
426	0.3	-0.18066667	-0.412	65.2	71.5	425999	-0.11123351	0.021808531	29406.645658	0.05038382
427	0.3	-0.12699999	-0.40999994	48.25	71.3	426999	-0.11285636	0.021536019	29479.1483381	0.050803874
428	0.3	-0.25954542	-0.412	49.272728	71.5	427999	-0.111405894	0.02137084	29553.013324	0.0515806
429	0.6	-0.12391304	0.13499998	43.565216	7.5	428999	-0.107502006	0.020549301	29606.713876	0.05085468
430	0.5	0.1773077	-0.08799999	36.807693	59.3	429999	-0.093737945	0.020817645	29676.8910069	0.050981116
431	0.3	-0.1622222	-0.41	55.61111	71.3	430999	-0.08226959	0.020831058	29752.5868042	0.052730557
432	0.6	-0.11444444	0.029000008	56.444443	57.7	431999	-0.07330707	0.021387715	29824.081377	0.051784236
433	0.5	0.17434783	-0.146	44.04348	55.2	432999	-0.065124825	0.021521514	29893.439208	0.05188751
434	0.7	-0.44	0.286	63.1875	42.1	433999	-0.058557786	0.021031452	29958.228756	0.051174585
435	0.5	-0.0071428446	-0.06499998	44.190475	7.5	434999	-0.05487034	0.021214258	30012.917635	0.05190484
436	0.4	-0.21416664	-0.26200002	42.958332	17.1	435999	-0.047415223	0.021332443	30071.5668662	0.05266568
437	0.4	0.084750004	-0.306	24.85	71.0	436999	-0.044650827	0.022669965	30149.244776	0.052245528
438	0.5	0.31156248	-0.048999988	32.09375	45.5	437999	-0.040409222	0.021766145	30217.098593	0.052189644
439	0.7	-0.17714286	0.35400003	36.32143	25.4	438999	-0.038104057	0.02221149	30275.6124761	0.05032562
440	0.5	0.295	-0.096	31.3	60.1	439999	-0.045057748	0.024392387	30344.913096	0.050984118
441	0.5	0.043	-0.025000006	51.25	53.0	440999	-0.04049321	0.02278716	30410.819237	0.05015727
442	0.7	-0.029999983	0.35799998	48.55	34.9	441999	-0.03360765	0.021360936	30471.7020881	0.050172478
443	0.3	-0.42882353	-0.421	61.058823	72.4	442999	-0.03505906	0.021556752	30539.899051	0.04796356
444	0.7	0.09045458	0.35900003	46.136364	34.8	443999	-0.035102036	0.021141099	30598.9667401	0.04807517
445	0.4	-0.238125	-0.32399994	61.6875	53.0	444999	-0.032371912	0.02112553	30663.7766352	0.049002852
446	0.7	0.27178574	0.329	34.285713	37.8	445999	-0.036766496	0.021849334	30724.955353	0.049724147
447	0.4	-0.14333333	-0.284	44.125	49.0	446999	-0.04701222	0.022533108	30790.8059289	0.04995121
448	0.5	0.110400006	-0.17999998	37.68	48.7	447999	-0.058012344	0.022257157	30855.49895	0.049990825
449	0.6	-0.4888889	0.151	55.055557	35.6	448999	-0.06910613	0.022885468	30916.16798	0.048967373
450	0.4	-0.31049997	-0.21499999	51.65	61.9	449999	-0.078390434	0.021872971	30984.958884	0.050183095
451	0.4	-0.18722221	-0.33400002	58.11111	73.8	450999	-0.0873118	0.022339752	31057.320915	0.04956289
452	0.4	-0.11941177	-0.262	53.64706	66.6	451999	-0.08360912	0.021982811	31126.863239	0.048944276
453	0.6	-0.28592592	0.07400002	40.333332	13.6	452999	-0.090929165	0.022911228	31180.5481	0.04949159
454	0.4	0.038064517	-0.26600003	32.48387	17.5	453999	-0.10004367	0.023702092	31237.702739	0.05120005
455	0.8	0.16375001	0.49	31.28125	21.9	454999	-0.10568058	0.023352483	31296.415633	0.051073104
456	0.5	-0.143125	-0.014999986	58.5	52.0	455999	-0.12166692	0.024429863	31365.3031991	0.053238366
457	0.7	-0.24	0.37500003	61.875	33.2	456999	-0.15784353	0.023650246	31424.4186041	0.048691038
458	0.3	-0.39333332	-0.409	66.4	71.2	457999	-0.18287681	0.021732397	31502.2302711	0.05169339
459	0.3	-0.42285714	-0.409	71.14286	71.2	458999	-0.19077978	0.021186348	31586.3191791	0.057140235
460	0.3	-0.010833313	-0.409	43.333332	71.2	459999	-0.17992672	0.021231633	31668.450772	0.0561759
461	0.1	-0.2868	-0.80999994	41.28	71.3	460999	-0.16680975	0.02231682	31744.9156802	0.052991576
462	0.5	-0.40999997	-0.11899998	41.608696	52.5	461999	-0.16640162	0.021758579	31812.7611082	0.0511747
463	0.3	-0.32392853	-0.429	36.642857	13.8	462999	-0.15823074	0.019084308	31869.3750291	0.051778127
464	0.6	-0.29578942	0.18200001	51.157894	42.4	463999	-0.13583733	0.01988623	31935.3144281	0.051569045
465	0.5	-0.3236	-0.113999985	41.0	61.9	464999	-0.10904786	0.020393597	32006.729049	0.05116326
466	0.1	-0.22125	-0.803	60.0	90.4	465999	-0.08486435	0.020202488	32086.8907549	0.050585803
467	0.3	0.22758625	-0.40999994	36.517242	71.3	466999	-0.0677621	0.02058428	32162.2441671	0.052105483
468	0.3	-0.027599983	-0.409	39.36	71.2	467999	-0.05160885	0.020971902	32236.1165581	0.051238425
469	0.4	0.0023809785	-0.23899996	24.380953	4.9	468999	-0.04346577	0.0216218	32288.5321021	0.050505873
470	0.5	-0.35449997	-0.07399999	46.15	57.9	469999	-0.041191448	0.022336934	32355.9312551	0.05013416
471	0.7	0.037352942	0.13900001	29.529411	27.1	470999	-0.04289114	0.022670608	32414.89398	0.05032888
472	0.8	0.06931034	0.39299998	35.275864	31.6	471999	-0.046905935	0.023325866	32474.3512812	0.04967529
473	0.7	0.2725	0.31	26.125	10.0	472999	-0.052108575	0.02253028	32528.795166	0.051021736
474	0.9	0.08150001	0.75200003	25.225	15.7	473999	-0.05885435	0.02362145	32584.4574749	0.050522152
475	0.6	0.2115625	0.108	29.65625	20.1	474999	-0.06237075	0.022903275	32640.1244659	0.049505007
476	0.7	0.1660527	0.21700001	26.394737	29.2	475999	-0.06302271	0.02295364	32697.0988791	0.04843088
477	0.6	0.08935484	0.129	33.741936	37.8	476999	-0.057037566	0.022523645	32755.8753111	0.04777202
478	0.2	0.12500003	-0.717	38.153847	62.2	477999	-0.05310057	0.022231739	32822.776206	0.04937873
479	0.4	0.0048148166	-0.295	37.22222	69.9	478999	-0.040794265	0.022637816	32893.0199711	0.05098585
480	0.7	-0.20347832	0.25300002	42.739132	25.6	479999	-0.031869475	0.022053802	32951.040906	0.05025285
481	0.5	-0.16857141	-0.16399999	46.095238	47.1	480999	-0.022947008	0.021920448	33013.285141	0.04805428
482	0.6	-0.12692307	0.099000014	40.423077	30.9	481999	-0.018957896	0.022470891	33072.8100669	0.049869463
483	0.8	0.012500014	0.473	27.416666	23.6	482999	-0.010099096	0.021612609	33130.607445	0.05012152
484	0.5	-0.43925926	-0.153	37.407406	46.0	483999	-0.00431403	0.022628762	33195.159569	0.050018903
485	0.8	0.15966669	0.562	31.433332	24.6	484999	0.005300436	0.023494259	33253.0596581	0.04996658
486	0.3	-0.04655171	-0.65199995	36.482758	46.0	485999	0.0061915466	0.02300399	33316.455981	0.049458638
487	0.8	-0.13285716	0.496	35.5	21.3	486999	0.0062128436	0.023113713	33371.422755	0.04846734
488	0.8	0.3513158	0.49899998	26.263159	30.9	487999	0.008315674	0.023242079	33431.403214	0.05041672
489	0.6	0.4639286	-0.024999982	32.964287	33.4	488999	0.010917671	0.023137117	33491.8212261	0.050357047
490	0.6	-0.022608696	0.12799999	46.434784	47.8	489999	0.009527209	0.022773264	33556.1863911	0.049335685
491	0.6	-0.013478266	0.077999994	41.304348	42.9	490999	0.007620539	0.023505105	33620.0543971	0.05060083
